"Crumpler, WV",WV	,37.4262,-81.3313
"Crumpton, MD",MD	,39.2358,-75.9223
"Cruzville, NM",NM	,33.8100,-108.6684
"Crystal Bay, NV",NV	,39.2314,-120.0019
"Crystal Beach, AZ",AZ	,34.5714,-114.3925
"Crystal Beach, NY",NY	,42.8095,-77.2582
"Crystal City, MO",MO	,38.2227,-90.3813
"Crystal City, TX",TX	,28.6908,-99.8258
"Crystal Downs Country Club, MI",MI	,44.7014,-86.2311
"Crystal Falls, MI",MI	,46.0967,-88.3264
"Crystal Lake Park, MO",MO	,38.6212,-90.4321
"Crystal Lake, CT",CT	,41.9334,-72.3812
"Crystal Lake, FL",FL	,28.0371,-81.9064
"Crystal Lake, IA",IA	,43.2230,-93.7927
"Crystal Lake, IL",IL	,42.2333,-88.3351
"Crystal Lakes, MO",MO	,39.3606,-94.1874
"Crystal Lakes, OH",OH	,39.8861,-84.0242
"Crystal Lawns, IL",IL	,41.5685,-88.1638
"Crystal Mountain, MI",MI	,44.5216,-86.0032
"Crystal River, FL",FL	,28.8964,-82.5991
"Crystal Rock, OH",OH	,41.4476,-82.8422
"Crystal Springs, AR",AR	,34.5247,-93.3336
"Crystal Springs, FL",FL	,28.1830,-82.1539
"Crystal Springs, MS",MS	,31.9903,-90.3540
"Crystal, MI",MI	,43.2642,-84.9276
"Crystal, MN",MN	,45.0377,-93.3599
"Crystal, ND",ND	,48.5981,-97.6685
"Crystal, NM",NM	,36.0290,-108.9898
"Cuartelez, NM",NM	,35.9929,-106.0196
"Cuba City, WI",WI	,42.6036,-90.4318
"Cuba, AL",AL	,32.4410,-88.3755
"Cuba, IL",IL	,40.4936,-90.1933
"Cuba, KS",KS	,39.8023,-97.4576
"Cuba, MO",MO	,38.0671,-91.4057
"Cuba, NM",NM	,36.0146,-106.9680
"Cubero, NM",NM	,35.0904,-107.5261
"Cucumber, WV",WV	,37.2786,-81.6241
"Cudahy, CA",CA	,33.9631,-118.1830
"Cudahy, WI",WI	,42.9467,-87.8641
"Cudjoe Key, FL",FL	,24.6745,-81.4986
"Cuero, TX",TX	,29.1023,-97.2871
"Culbertson, MT",MT	,48.1447,-104.5183
"Culbertson, NE",NE	,40.2284,-100.8351
"Culdesac, ID",ID	,46.3749,-116.6703
"Culebra, PR",PR	,18.3105,-65.3029
"Cullen, LA",LA	,32.9699,-93.4464
"Cullison, KS",KS	,37.6303,-98.9054
"Cullman, AL",AL	,34.1775,-86.8407
"Culloden, GA",GA	,32.8632,-84.0939
"Culloden, WV",WV	,38.4154,-82.0705
"Cullom, IL",IL	,40.8784,-88.2699
"Cullomburg, AL",AL	,31.7131,-88.2917
"Cullowhee, NC",NC	,35.3097,-83.1816
"Culp, PA",PA	,40.5825,-78.2632
"Culpeper, VA",VA	,38.4704,-78.0001
"Culver City, CA",CA	,34.0058,-118.3968
"Culver, IN",IN	,41.2166,-86.4243
"Culver, KS",KS	,38.9701,-97.7592
"Culver, OR",OR	,44.5234,-121.2110
"Cumberland Center, ME",ME	,43.7982,-70.2541
"Cumberland City, TN",TN	,36.3828,-87.6403
"Cumberland Gap, TN",TN	,36.5974,-83.6658
"Cumberland Head, NY",NY	,44.7177,-73.3980
"Cumberland Hill, RI",RI	,41.9736,-71.4605
"Cumberland, IA",IA	,41.2732,-94.8705
"Cumberland, IN",IN	,39.7843,-85.9458
"Cumberland, KY",KY	,36.9824,-82.9920
"Cumberland, MD",MD	,39.6515,-78.7584
"Cumberland, OH",OH	,39.8534,-81.6588
"Cumberland, OK",OK	,34.0609,-96.5925
"Cumberland, VA",VA	,37.4914,-78.2577
"Cumberland, WI",WI	,45.5358,-92.0291
"Cumberland-Hesstown, NJ",NJ	,39.3641,-74.9284
"Cumbola, PA",PA	,40.7139,-76.1433
"Cumby, TX",TX	,33.1354,-95.8394
"Cumings, TX",TX	,29.5836,-95.7966
"Cumming, GA",GA	,34.2063,-84.1339
"Cumming, IA",IA	,41.4876,-93.7595
"Cumminsville, NY",NY	,42.5706,-77.7189
"Cunard, WV",WV	,37.9994,-81.0402
"Cundiyo, NM",NM	,35.9610,-105.9010
"Cuney, TX",TX	,32.0374,-95.4147
"Cunningham, KS",KS	,37.6447,-98.4312
"Cunningham, KY",KY	,36.9081,-88.8869
"Cupertino, CA",CA	,37.3168,-122.0466
"Curdsville, KY",KY	,37.7353,-87.3327
"Curlew Lake, WA",WA	,48.7311,-118.6663
"Curlew, IA",IA	,42.9797,-94.7378
"Curlew, WA",WA	,48.8777,-118.6046
"Curran, IL",IL	,39.7420,-89.7785
"Currie, MN",MN	,44.0704,-95.6668
"Curryville, MO",MO	,39.3457,-91.3413
"Curryville, PA",PA	,40.2760,-78.3378
"Curtice, OH",OH	,41.6160,-83.3743
"Curtis, NE",NE	,40.6336,-100.5112
"Curtiss, WI",WI	,44.9521,-90.4350
"Curtisville, PA",PA	,40.6497,-79.8492
"Curwensville, PA",PA	,40.9735,-78.5190
"Cushing, IA",IA	,42.4651,-95.6757
"Cushing, NE",NE	,41.2949,-98.3693
"Cushing, OK",OK	,35.9794,-96.7609
"Cushing, TX",TX	,31.8126,-94.8412
"Cushman, AR",AR	,35.8658,-91.7782
"Cusick, WA",WA	,48.3333,-117.2944
"Cusseta, AL",AL	,32.7876,-85.3057
"Cusseta, GA",GA	,32.3470,-84.7870
"Custar, OH",OH	,41.2846,-83.8438
"Custer City, OK",OK	,35.6638,-98.8869
"Custer Park, IL",IL	,41.2436,-88.1292
"Custer, MI",MI	,43.9511,-86.2196
"Custer, MT",MT	,46.1292,-107.5554
"Custer, SD",SD	,43.7668,-103.6006
"Custer, WA",WA	,48.9127,-122.6369
"Cut Bank, MT",MT	,48.6344,-112.3304
"Cut Off, LA",LA	,29.5164,-90.3291
"Cut and Shoot, TX",TX	,30.3403,-95.3540
"Cutchogue, NY",NY	,41.0168,-72.4871
"Cuthbert, GA",GA	,31.7713,-84.7940
"Cutler Bay, FL",FL	,25.5765,-80.3356
"Cutler, CA",CA	,36.5247,-119.2889
"Cutler, IL",IL	,38.0325,-89.5676
"Cutlerville, MI",MI	,42.8403,-85.6734
"Cutten, CA",CA	,40.7657,-124.1445
"Cutter, AZ",AZ	,33.3584,-110.6593
"Cuyahoga Falls, OH",OH	,41.1641,-81.5207
"Cuyahoga Heights, OH",OH	,41.4350,-81.6562
"Cuyama, CA",CA	,34.9312,-119.6148
"Cuyamungue Grant, NM",NM	,35.8464,-105.9948
"Cuyamungue, NM",NM	,35.8648,-106.0096
"Cuylerville, NY",NY	,42.7778,-77.8737
"Cuyuna, MN",MN	,46.5115,-93.9264
"Cygnet, OH",OH	,41.2407,-83.6437
"Cylinder, IA",IA	,43.0902,-94.5513
"Cynthiana, IN",IN	,38.1872,-87.7086
"Cynthiana, KY",KY	,38.3860,-84.2992
"Cynthiana, OH",OH	,39.1736,-83.3485
"Cypress Gardens, FL",FL	,28.0036,-81.6857
"Cypress Lake, FL",FL	,26.5392,-81.8999
"Cypress Landing, NC",NC	,35.4976,-77.0550
"Cypress Quarters, FL",FL	,27.2479,-80.8115
"Cypress, CA",CA	,33.8171,-118.0386
"Cypress, IL",IL	,37.3655,-89.0187
"Cyr, MT",MT	,47.0002,-114.5879
"Cyril, OK",OK	,34.8985,-98.2030
"Cyrus, MN",MN	,45.6147,-95.7381
"César Chávez, TX",TX	,26.3118,-98.1117
"D'Hanis, TX",TX	,29.3305,-99.2753
"D'Iberville, MS",MS	,30.4709,-88.9011
"D'Lo, MS",MS	,31.9869,-89.9011
"DISH, TX",TX	,33.1330,-97.3012
"Dacoma, OK",OK	,36.6596,-98.5635
"Dacono, CO",CO	,40.0623,-104.9476
"Dacula, GA",GA	,33.9815,-83.8952
"Dacusville, SC",SC	,34.9343,-82.5606
"Dade City North, FL",FL	,28.3839,-82.1943
"Dade City, FL",FL	,28.3565,-82.1942
"Dadeville, AL",AL	,32.8326,-85.7675
"Dadeville, MO",MO	,37.4793,-93.6739
"Daggett, MI",MI	,45.4620,-87.6047
"Dagsboro, DE",DE	,38.5462,-75.2458
"Daguao, PR",PR	,18.2217,-65.6798
"Dahlen, ND",ND	,48.1587,-97.9319
"Dahlgren Center, VA",VA	,38.3400,-77.0324
"Dahlgren, IL",IL	,38.1980,-88.6847
"Dahlgren, VA",VA	,38.3443,-77.0624
"Dahlonega, GA",GA	,34.5311,-83.9804
"Dailey, WV",WV	,38.7968,-79.8967
"Daingerfield, TX",TX	,33.0306,-94.7250
"Daisetta, TX",TX	,30.1135,-94.6426
"Daisy, AR",AR	,34.2349,-93.7405
"Daisy, GA",GA	,32.1510,-81.8362
"Daisytown, PA",PA	,40.3201,-78.9035
"Dakota City, IA",IA	,42.7229,-94.1977
"Dakota City, NE",NE	,42.4184,-96.4201
"Dakota Dunes, SD",SD	,42.4920,-96.4870
"Dakota Ridge, CO",CO	,39.6192,-105.1344
"Dakota, IL",IL	,42.3880,-89.5265
"Dakota, MN",MN	,43.9106,-91.3605
"Dale City, VA",VA	,38.6473,-77.3459
"Dale, IN",IN	,38.1769,-86.9802
"Dale, OK",OK	,35.3842,-97.0434
"Dale, PA",PA	,40.3122,-78.9050
"Dale, SC",SC	,32.5555,-80.7015
"Dale, WI",WI	,44.2757,-88.6730
"Daleville, AL",AL	,31.2915,-85.7117
"Daleville, IN",IN	,40.1187,-85.5567
"Daleville, VA",VA	,37.4150,-79.9132
"Dalhart, TX",TX	,36.0580,-102.5123
"Dallas Center, IA",IA	,41.6854,-93.9816
"Dallas City, IL",IL	,40.6353,-91.1645
"Dallas, GA",GA	,33.9152,-84.8416
"Dallas, NC",NC	,35.3169,-81.1830
"Dallas, OR",OR	,44.9221,-123.3130
"Dallas, SD",SD	,43.2379,-99.5175
"Dallas, TX",TX	,32.7935,-96.7667
"Dallas, WI",WI	,45.2591,-91.8142
"Dallastown, PA",PA	,39.8996,-76.6410
"Dallesport, WA",WA	,45.6316,-121.1749
"Dalmatia, PA",PA	,40.6500,-76.9027
"Dalton City, IL",IL	,39.7169,-88.8070
"Dalton Gardens, ID",ID	,47.7329,-116.7696
"Dalton, GA",GA	,34.7690,-84.9720
"Dalton, MN",MN	,46.1739,-95.9155
"Dalton, MO",MO	,39.3976,-92.9921
"Dalton, NE",NE	,41.4083,-102.9708
"Dalton, NY",NY	,42.5422,-77.9519
"Dalton, OH",OH	,40.7995,-81.7033
"Dalton, PA",PA	,41.5382,-75.7390
"Dalton, WI",WI	,43.6562,-89.2069
"Dalworthington Gardens, TX",TX	,32.6937,-97.1567
"Daly City, CA",CA	,37.6862,-122.4685
"Dalzell, IL",IL	,41.3559,-89.1763
"Dalzell, SC",SC	,34.0189,-80.4297
"Damar, KS",KS	,39.3192,-99.5844
"Damascus, AR",AR	,35.3671,-92.4108
"Damascus, GA",GA	,31.2989,-84.7170
"Damascus, MD",MD	,39.2701,-77.1957
"Damascus, OH",OH	,40.9042,-80.9523
"Damascus, OR",OR	,45.4233,-122.4436
"Damascus, VA",VA	,36.6326,-81.7891
"Dames Quarter, MD",MD	,38.1697,-75.8895
"Damiansville, IL",IL	,38.5088,-89.6151
"Dammeron Valley, UT",UT	,37.3042,-113.6658
"Damon, TX",TX	,29.2832,-95.7408
"Dana Point, CA",CA	,33.4733,-117.6967
"Dana, IA",IA	,42.1072,-94.2383
"Dana, IL",IL	,40.9565,-88.9500
"Dana, IN",IN	,39.8072,-87.4945
"Dana, NC",NC	,35.3239,-82.3722
"Danbury, CT",CT	,41.4015,-73.4709
"Danbury, IA",IA	,42.2364,-95.7216
"Danbury, NC",NC	,36.4111,-80.2120
"Danbury, NE",NE	,40.0376,-100.4051
"Danbury, TX",TX	,29.2274,-95.3461
"Danbury, WI",WI	,46.0088,-92.3777
"Danby, NY",NY	,42.3567,-76.4817
"Danby, VT",VT	,43.3452,-72.9946
"Dancyville, TN",TN	,35.4067,-89.2970
"Dandridge, TN",TN	,36.0284,-83.4308
"Dane, WI",WI	,43.2497,-89.4993
"Danforth, IL",IL	,40.8220,-87.9778
"Danforth, ME",ME	,45.6595,-67.8682
"Dania Beach, FL",FL	,26.0593,-80.1637
"Daniel, UT",UT	,40.4668,-111.4096
"Daniel, WY",WY	,42.8657,-110.0766
"Daniels Farm, CT",CT	,41.2778,-73.2022
"Daniels, WV",WV	,37.7240,-81.1267
"Danielson, CT",CT	,41.8086,-71.8854
"Danielsville, GA",GA	,34.1238,-83.2202
"Dannebrog, NE",NE	,41.1185,-98.5456
"Dansville, MI",MI	,42.5558,-84.3030
"Dansville, NY",NY	,42.5625,-77.6968
"Dante, SD",SD	,43.0399,-98.1856
"Dante, VA",VA	,36.9792,-82.2960
"Danube, MN",MN	,44.7910,-95.1029
"Danvers, IL",IL	,40.5300,-89.1751
"Danvers, MN",MN	,45.2814,-95.7559
"Danvers, MT",MT	,47.2283,-109.7130
"Danville, AR",AR	,35.0529,-93.3902
"Danville, CA",CA	,37.8121,-121.9698
"Danville, GA",GA	,32.6060,-83.2460
"Danville, IA",IA	,40.8599,-91.3145
"Danville, IL",IL	,40.1426,-87.6111
"Danville, IN",IN	,39.7584,-86.5019
"Danville, KS",KS	,37.2860,-97.8921
"Danville, KY",KY	,37.6418,-84.7777
"Danville, MD",MD	,39.5125,-78.9184
"Danville, OH",OH	,40.4473,-82.2612
"Danville, PA",PA	,40.9615,-76.6121
"Danville, VA",VA	,36.5831,-79.4088
"Danville, WA",WA	,48.9938,-118.5068
"Danville, WV",WV	,38.0808,-81.8342
"Danwood, SC",SC	,34.0903,-79.7695
"Daphne, AL",AL	,30.6263,-87.8816
"Daphnedale Park, CA",CA	,41.5070,-120.5472
"Darby, MT",MT	,46.0231,-114.1787
"Darby, PA",PA	,39.9210,-75.2610
"Darbydale, OH",OH	,39.8545,-83.1795
"Darbyville, OH",OH	,39.6957,-83.1139
"Dardanelle, AR",AR	,35.2263,-93.1649
"Darden, TN",TN	,35.6384,-88.2261
"Dardenne Prairie, MO",MO	,38.7565,-90.7319
"Darfur, MN",MN	,44.0535,-94.8378
"Dargan, MD",MD	,39.3766,-77.7341
"Darien Downtown, CT",CT	,41.0768,-73.4699
"Darien, GA",GA	,31.3568,-81.4314
"Darien, IL",IL	,41.7448,-87.9822
"Darien, WI",WI	,42.6007,-88.7129
"Darling, MS",MS	,34.3591,-90.2754
"Darlington, IN",IN	,40.1074,-86.7769
"Darlington, MD",MD	,39.6425,-76.2035
"Darlington, MO",MO	,40.1981,-94.3997
"Darlington, SC",SC	,34.3015,-79.8670
"Darlington, WI",WI	,42.6765,-90.1201
"Darmstadt, IN",IN	,38.0938,-87.5793
"Darnestown, MD",MD	,39.0969,-77.3033
"Darrington, WA",WA	,48.2546,-121.6031
"Darrouzett, TX",TX	,36.4447,-100.3258
"Darrow, LA",LA	,30.1212,-90.9843
"Darrtown, OH",OH	,39.4975,-84.6690
"Darwin, CA",CA	,36.2688,-117.5890
"Darwin, MN",MN	,45.0969,-94.4137
"Dash Point, WA",WA	,47.3130,-122.4154
"Dasher, GA",GA	,30.7462,-83.2253
"Dassel, MN",MN	,45.0831,-94.3150
"Dateland, AZ",AZ	,32.8209,-113.5418
"Datto, AR",AR	,36.3925,-90.7285
"Dauberville, PA",PA	,40.4606,-75.9983
"Daufuskie Island, SC",SC	,32.1181,-80.8656
"Dauphin Island, AL",AL	,30.2525,-88.1438
"Dauphin, PA",PA	,40.3683,-76.9296
"Davenport Center, NY",NY	,42.4458,-74.9088
"Davenport, CA",CA	,37.0176,-122.1881
"Davenport, FL",FL	,28.1587,-81.6083
"Davenport, IA",IA	,41.5565,-90.6053
"Davenport, ND",ND	,46.7148,-97.0657
"Davenport, NE",NE	,40.3123,-97.8115
"Davenport, OK",OK	,35.7094,-96.7645
"Davenport, WA",WA	,47.6550,-118.1519
"Davey, NE",NE	,40.9838,-96.6692
"David City, NE",NE	,41.2578,-97.1282
"Davidson, NC",NC	,35.4840,-80.8247
"Davidson, OK",OK	,34.2418,-99.0783
"Davidsville, PA",PA	,40.2348,-78.9356
"Davie, FL",FL	,26.0789,-80.2870
"Davis City, IA",IA	,40.6400,-93.8126
"Davis Junction, IL",IL	,42.1146,-89.0903
"Davis, CA",CA	,38.5553,-121.7370
"Davis, IL",IL	,42.4215,-89.4156
"Davis, NC",NC	,34.7996,-76.4641
"Davis, OK",OK	,34.4575,-97.1566
"Davis, SD",SD	,43.2595,-96.9945
"Davis, WV",WV	,39.1266,-79.4609
"Davisboro, GA",GA	,32.9826,-82.6032
"Davison, MI",MI	,43.0318,-83.5187
"Daviston, AL",AL	,33.0557,-85.6371
"Daviston, SC",SC	,33.8862,-79.3718
"Davy, WV",WV	,37.4759,-81.6475
"Dawn, MO",MO	,39.6713,-93.6341
"Dawson Springs, KY",KY	,37.1740,-87.6880
"Dawson, GA",GA	,31.7721,-84.4437
"Dawson, IA",IA	,41.8431,-94.2203
"Dawson, IL",IL	,39.8530,-89.4619
"Dawson, MD",MD	,39.4772,-78.9457
"Dawson, MN",MN	,44.9290,-96.0504
"Dawson, ND",ND	,46.8679,-99.7536
"Dawson, NE",NE	,40.1308,-95.8298
"Dawson, PA",PA	,40.0474,-79.6570
"Dawson, TX",TX	,31.8941,-96.7151
"Dawsonville, GA",GA	,34.4362,-84.1250
"Day Heights, OH",OH	,39.1755,-84.2275
"Day Valley, CA",CA	,37.0255,-121.8559
"Day, FL",FL	,30.1950,-83.2909
"Daykin, NE",NE	,40.3217,-97.2983
"Days Creek, OR",OR	,42.9705,-123.1658
"Dayton Lakes, TX",TX	,30.1446,-94.8208
"Dayton, AL",AL	,32.3510,-87.6416
"Dayton, IA",IA	,42.2622,-94.0711
"Dayton, ID",ID	,42.1118,-111.9779
"Dayton, IL",IL	,41.3866,-88.7969
"Dayton, IN",IN	,40.3752,-86.7739
"Dayton, KY",KY	,39.1127,-84.4639
"Dayton, MN",MN	,45.1906,-93.4758
"Dayton, MT",MT	,47.8643,-114.2765
"Dayton, NJ",NJ	,40.3768,-74.5112
"Dayton, NV",NV	,39.2592,-119.5653
"Dayton, OH",OH	,39.7805,-84.2003
"Dayton, OR",OR	,45.2198,-123.0781
"Dayton, PA",PA	,40.8812,-79.2411
"Dayton, TN",TN	,35.4912,-85.0120
"Dayton, TX",TX	,30.0315,-94.9158
"Dayton, VA",VA	,38.4173,-78.9412
"Dayton, WA",WA	,46.3168,-117.9767
"Dayton, WY",WY	,44.8733,-107.2624
"Daytona Beach Shores, FL",FL	,29.1696,-80.9796
"Daytona Beach, FL",FL	,29.1995,-81.0982
"Dayville, CT",CT	,41.8443,-71.8823
"Dayville, OR",OR	,44.4667,-119.5322
"Dazey, ND",ND	,47.1883,-98.2007
"De Beque, CO",CO	,39.3105,-108.2049
"De Borgia, MT",MT	,47.3701,-115.3211
"De Graff, MN",MN	,45.2600,-95.4683
"De Graff, OH",OH	,40.3127,-83.9167
"De Kalb, MO",MO	,39.5883,-94.9236
"De Kalb, MS",MS	,32.7707,-88.6560
"De Kalb, TX",TX	,33.5076,-94.6166
"De Lamere, ND",ND	,46.2668,-97.3332
"De Land, IL",IL	,40.1218,-88.6435
"De Leon Springs, FL",FL	,29.1172,-81.3517
"De Leon, TX",TX	,32.1114,-98.5352
"De Motte, IN",IN	,41.1988,-87.1973
"De Pere, WI",WI	,44.4308,-88.0785
"De Pue, IL",IL	,41.3280,-89.2959
"De Queen, AR",AR	,34.0426,-94.3420
"De Smet, ID",ID	,47.1410,-116.9113
"De Smet, SD",SD	,44.3862,-97.5496
"De Soto, GA",GA	,31.9548,-84.0636
"De Soto, IA",IA	,41.5371,-94.0103
"De Soto, IL",IL	,37.8163,-89.2269
"De Soto, KS",KS	,38.9688,-94.9549
"De Soto, MO",MO	,38.1410,-90.5609
"De Soto, MS",MS	,31.9699,-88.7205
"De Soto, WI",WI	,43.4283,-91.1963
"De Tour Village, MI",MI	,45.9891,-83.9146
"De Valls Bluff, AR",AR	,34.7861,-91.4608
"De Witt, IL",IL	,40.1847,-88.7853
"De Witt, MO",MO	,39.3849,-93.2199
"De Witt, NE",NE	,40.3953,-96.9221
"De Witt, NY",NY	,43.0300,-76.0819
"DeBary, FL",FL	,28.8815,-81.3240
"DeBordieu Colony, SC",SC	,33.3707,-79.1776
"DeCordova, TX",TX	,32.4280,-97.6911
"DeForest, WI",WI	,43.2301,-89.3431
"DeFuniak Springs, FL",FL	,30.7123,-86.1208
"DeKalb, IL",IL	,41.9314,-88.7481
"DeLand Southwest, FL",FL	,29.0078,-81.3113
"DeLand, FL",FL	,29.0225,-81.2875
"DeLisle, MS",MS	,30.3848,-89.2746
"DeQuincy, LA",LA	,30.4490,-93.4456
"DeRidder, LA",LA	,30.8468,-93.2931
"DeSales University, PA",PA	,40.5382,-75.3782
"DeSoto, TX",TX	,32.5992,-96.8633
"DeWitt, AR",AR	,34.2874,-91.3383
"DeWitt, IA",IA	,41.8227,-90.5448
"DeWitt, MI",MI	,42.8364,-84.5750
"Deadwood, SD",SD	,44.3871,-103.7207
"Deal Island, MD",MD	,38.1444,-75.9417
"Deal, NJ",NJ	,40.2497,-73.9976
"Deale, MD",MD	,38.7910,-76.5469
"Dean, TX",TX	,33.9299,-98.3676
"Deans, NJ",NJ	,40.4037,-74.5130
"Dearborn Heights, MI",MI	,42.3164,-83.2769
"Dearborn, MI",MI	,42.3127,-83.2130
"Dearborn, MO",MO	,39.5252,-94.7738
"Dearing, GA",GA	,33.4149,-82.3852
"Dearing, KS",KS	,37.0534,-95.6954
"Deary, ID",ID	,46.8003,-116.5572
"Deatsville, AL",AL	,32.5864,-86.3917
"Deaver, WY",WY	,44.8890,-108.5961
"Decatur City, IA",IA	,40.7427,-93.8327
"Decatur, AL",AL	,34.5731,-86.9905
"Decatur, AR",AR	,36.3402,-94.4578
"Decatur, GA",GA	,33.7711,-84.2963
"Decatur, IL",IL	,39.8557,-88.9342
"Decatur, IN",IN	,40.8286,-84.9277
"Decatur, MI",MI	,42.1075,-85.9746
"Decatur, MS",MS	,32.4339,-89.1092
"Decatur, NE",NE	,42.0058,-96.2497
"Decatur, TN",TN	,35.5290,-84.7933
"Decatur, TX",TX	,33.2263,-97.5875
"Decaturville, TN",TN	,35.5819,-88.1195
"Decherd, TN",TN	,35.2156,-86.0757
"Decker, IN",IN	,38.5184,-87.5240
"Deckerville, MI",MI	,43.5265,-82.7420
"Declo, ID",ID	,42.5196,-113.6288
"Decorah, IA",IA	,43.3012,-91.7839
"Dedham, IA",IA	,41.9084,-94.8233
"Deemston, PA",PA	,40.0273,-80.0334
"Deenwood, GA",GA	,31.2477,-82.3677
"Deep River Center, CT",CT	,41.3789,-72.4411
"Deep River, IA",IA	,41.5816,-92.3729
"Deep River, WA",WA	,46.3521,-123.6985
"Deep Run, NC",NC	,35.1415,-77.7162
"Deep Water, WV",WV	,38.1217,-81.2528
"Deephaven, MN",MN	,44.9318,-93.5293
"Deepstep, GA",GA	,33.0176,-82.9678
"Deepwater, MO",MO	,38.2592,-93.7746
"Deer Canyon, NM",NM	,34.4436,-106.2607
"Deer Creek, AZ",AZ	,34.0644,-111.3505
"Deer Creek, IL",IL	,40.6293,-89.3313
"Deer Creek, IN",IN	,40.6150,-86.3904
"Deer Creek, MN",MN	,46.3909,-95.3217
"Deer Creek, OK",OK	,36.8068,-97.5195
"Deer Grove, IL",IL	,41.6096,-89.6866
"Deer Island, OR",OR	,45.9330,-122.8498
"Deer Lake, PA",PA	,40.6213,-76.0565
"Deer Lick, OK",OK	,36.4595,-94.7468
"Deer Lodge, MT",MT	,46.3980,-112.7334
"Deer Park, AL",AL	,31.2198,-88.3226
"Deer Park, CA",CA	,38.5360,-122.4679
"Deer Park, IL",IL	,42.1655,-88.0864
"Deer Park, MD",MD	,39.4240,-79.3260
"Deer Park, NY",NY	,40.7623,-73.3218
"Deer Park, OH",OH	,39.2039,-84.3978
"Deer Park, TX",TX	,29.6898,-95.1151
"Deer Park, WA",WA	,47.9642,-117.4398
"Deer Park, WI",WI	,45.1887,-92.3879
"Deer River, MN",MN	,47.3391,-93.7929
"Deer Trail, CO",CO	,39.6154,-104.0434
"Deer, AR",AR	,35.8238,-93.2230
"Deercroft, NC",NC	,34.9592,-79.4352
"Deerfield Beach, FL",FL	,26.3050,-80.1277
"Deerfield Street, NJ",NJ	,39.5212,-75.2421
"Deerfield, IL",IL	,42.1654,-87.8516
"Deerfield, KS",KS	,37.9819,-101.1332
"Deerfield, MI",MI	,41.8901,-83.7790
"Deerfield, MO",MO	,37.8386,-94.5078
"Deerfield, VA",VA	,38.1954,-79.4105
"Deerfield, WI",WI	,43.0491,-89.0762
"Deering, AK",AK	,66.0722,-162.7435
"Deering, MO",MO	,36.1911,-89.8843
"Deering, ND",ND	,48.3959,-101.0499
"Deersville, OH",OH	,40.3083,-81.1880
"Deerwood, MN",MN	,46.4729,-93.9000
"Deerwood, TX",TX	,30.3153,-95.3013
"Deferiet, NY",NY	,44.0344,-75.6793
"Defiance, IA",IA	,41.8253,-95.3403
"Defiance, MO",MO	,38.6327,-90.7846
"Defiance, OH",OH	,41.2813,-84.3657
"Defiance, PA",PA	,40.1599,-78.2319
"Dekorra, WI",WI	,43.4539,-89.4603
"Del Aire, CA",CA	,33.9167,-118.3693
"Del Carmen, PR",PR	,18.4678,-66.8490
"Del City, OK",OK	,35.4483,-97.4408
"Del Dios, CA",CA	,33.0757,-117.1190
"Del Mar Heights, TX",TX	,26.0567,-97.4236
"Del Mar, CA",CA	,32.9635,-117.2624
"Del Monte Forest, CA",CA	,36.5854,-121.9434
"Del Muerto, AZ",AZ	,36.1870,-109.4348
"Del Norte, CO",CO	,37.6786,-106.3539
"Del Rey Oaks, CA",CA	,36.5913,-121.8290
"Del Rey, CA",CA	,36.6565,-119.5981
"Del Rio, CA",CA	,37.7432,-121.0084
"Del Rio, TX",TX	,29.3708,-100.8801
"Del Sol, TX",TX	,28.0132,-97.5202
"Delacroix, LA",LA	,29.7652,-89.7874
"Delafield, WI",WI	,43.0720,-88.3913
"Delano, CA",CA	,35.7662,-119.2635
"Delano, MN",MN	,45.0384,-93.7930
"Delano, TN",TN	,35.2545,-84.5579
"Delanson, NY",NY	,42.7474,-74.1841
"Delaplaine, AR",AR	,36.2304,-90.7256
"Delavan Lake, WI",WI	,42.5992,-88.6176
"Delavan, IL",IL	,40.3710,-89.5461
"Delavan, MN",MN	,43.7677,-94.0174
"Delavan, WI",WI	,42.6282,-88.6323
"Delaware City, DE",DE	,39.5740,-75.5938
"Delaware Park, NJ",NJ	,40.7051,-75.1883
"Delaware Water Gap, PA",PA	,40.9750,-75.1392
"Delaware, IA",IA	,42.4718,-91.3391
"Delaware, OH",OH	,40.2851,-83.0741
"Delaware, OK",OK	,36.7790,-95.6425
"Delbarton, WV",WV	,37.7052,-82.1860
"Delcambre, LA",LA	,29.9516,-91.9916
"Delco, NC",NC	,34.3188,-78.2267
"Delevan, NY",NY	,42.4912,-78.4796
"Delft Colony, CA",CA	,36.5137,-119.4465
"Delhi Hills, OH",OH	,39.0871,-84.6177
"Delhi, CA",CA	,37.4306,-120.7759
"Delhi, IA",IA	,42.4303,-91.3307
"Delhi, LA",LA	,32.4529,-91.4900
"Delhi, MN",MN	,44.5980,-95.2134
"Delia, KS",KS	,39.2394,-95.9651
"Delight, AR",AR	,34.0301,-93.5072
"Dell City, TX",TX	,31.9349,-105.1998
"Dell Rapids, SD",SD	,43.8244,-96.7143
"Dell, AR",AR	,35.8572,-90.0341
"Dell, MT",MT	,44.7268,-112.6969
"Delleker, CA",CA	,39.8102,-120.4968
"Dellrose, TN",TN	,35.1159,-86.8036
"Dellroy, OH",OH	,40.5550,-81.1992
"Dellview, NC",NC	,35.3865,-81.4127
"Dellwood, MN",MN	,45.0985,-92.9672
"Dellwood, MO",MO	,38.7564,-90.2766
"Dellwood, WI",WI	,43.9545,-89.9341
